18.04,18.04,18.04,18.04,17.07,17.07,17.07,17.07,16.52,16.52,16.52,16.52,13.90,13.90,13.90,13.90,14.49,14.49,14.49,14.49,17.04,17.04,17.04,17.04,22.74,22.74,22.74,22.74,26.98,26.98,26.98,26.98,29.01,29.01,29.01,29.01,28.36,28.36,28.36,28.36,29.96,29.96,29.96,29.96,30.86,30.86,30.86,30.86,34.36,34.36,34.36,34.36,35.94,35.94,35.94,35.94,35.47,35.47,35.47,35.47,36.02,36.02,36.02,36.02,41.81,41.81,41.81,41.81,52.00,52.00,52.00,52.00,55.86,55.86,55.86,55.86,49.98,49.98,49.98,49.98,38.39,38.39,38.39,38.39,34.95,34.95,34.95,34.95,33.28,33.28,33.28,33.28,29.94,29.94,29.94,29.9424.00,24.00,24.00,24.00,23.59,23.59,23.59,23.59,23.55,23.55,23.55,23.55,18.01,18.01,18.01,18.01,15.95,15.95,15.95,15.95,20.78,20.78,20.78,20.78,23.71,23.71,23.71,23.71,29.23,29.23,29.23,29.23,36.92,36.92,36.92,36.92,36.21,36.21,36.21,36.21,35.98,35.98,35.98,35.98,34.99,34.99,34.99,34.99,30.32,30.32,30.32,30.32,27.68,27.68,27.68,27.68,27.44,27.44,27.44,27.44,27.53,27.53,27.53,27.53,30.68,30.68,30.68,30.68,33.44,33.44,33.44,33.44,36.09,36.09,36.09,36.09,31.98,31.98,31.98,31.98,24.97,24.97,24.97,24.97,20.92,20.92,20.92,20.92,17.05,17.05,17.05,17.05,13.71,13.71,13.71,13.7113.48,13.48,13.48,13.48,12.56,12.56,12.56,12.56,10.46,10.46,10.46,10.46,4.17,4.17,4.17,4.17,1.64,1.64,1.64,1.64,3.68,3.68,3.68,3.68,6.68,6.68,6.68,6.68,12.90,12.90,12.90,12.90,15.72,15.72,15.72,15.72,20.07,20.07,20.07,20.07,23.04,23.04,23.04,23.04,24.32,24.32,24.32,24.32,26.23,26.23,26.23,26.23,28.06,28.06,28.06,28.06,27.48,27.48,27.48,27.48,29.00,29.00,29.00,29.00,32.87,32.87,32.87,32.87,40.03,40.03,40.03,40.03,40.25,40.25,40.25,40.25,36.79,36.79,36.79,36.79,28.81,28.81,28.81,28.81,26.27,26.27,26.27,26.27,29.99,29.99,29.99,29.99,31.59,31.59,31.59,31.59
25.99,21.72,14.08,9.97,19.99,14.13,12.03,12.08,19.92,14.69,14.37,14.08,7.89,11.09,8.23,10.37,11.94,12.04,14.57,23.37,14.00,14.00,14.75,32.67,0.08,17.11,20.87,32.26,13.97,22.86,32.50,40.04,27.05,28.04,30.59,28.90,38.21,30.71,22.10,18.19,35.95,29.90,25.00,20.14,27.44,25.62,28.29,29.35,27.25,27.26,29.92,35.52,24.87,27.28,33.90,38.43,25.11,28.09,39.43,44.19,24.06,31.71,39.16,44.28,29.64,39.19,42.37,47.92,42.40,44.39,46.53,47.35,49.60,50.60,44.40,44.39,50.89,44.37,40.45,39.60,44.21,40.09,36.65,29.75,39.97,37.19,28.95,27.11,44.28,42.15,27.21,14.06,44.01,30.88,21.23,14.0335.17,24.97,19.37,18.50,28.92,21.78,19.37,18.74,24.41,19.81,19.66,19.83,21.83,20.54,20.61,22.03,14.00,14.14,14.58,16.78,15.53,16.78,12.89,24.93,13.16,21.63,24.88,34.28,23.12,26.02,33.23,34.49,34.33,34.81,35.23,34.95,37.78,35.72,34.25,26.82,36.39,34.69,33.50,27.27,38.06,34.08,27.26,23.38,31.43,28.30,25.50,25.05,28.32,24.58,22.99,23.36,21.61,22.52,26.81,36.56,16.50,24.27,30.03,37.15,14.17,27.82,32.62,35.05,31.58,34.17,34.45,33.15,38.15,36.47,34.56,32.98,34.09,32.77,29.76,27.86,40.94,32.48,18.21,12.02,39.91,25.90,14.02,12.77,37.12,26.50,14.40,9.94,23.33,18.92,19.13,6.1419.60,16.72,7.53,2.17,29.94,24.57,11.29,6.57,25.90,16.82,14.99,10.21,1.87,2.13,7.18,23.53,0.15,1.75,13.04,19.27,2.21,1.74,6.64,17.70,-6.71,4.24,21.46,29.93,-1.32,12.01,24.59,25.00,9.39,12.06,30.41,32.74,17.96,19.40,22.90,21.04,19.42,21.02,21.79,24.05,16.53,22.44,27.86,29.17,22.92,23.36,24.44,26.11,22.16,23.34,25.98,31.50,18.60,23.31,28.87,35.67,22.34,25.37,32.60,36.42,18.18,26.14,36.04,45.45,31.39,35.97,42.50,44.88,40.59,40.87,38.32,35.54,43.77,39.37,35.48,30.40,38.60,33.68,25.18,20.01,32.92,29.48,26.14,25.33,38.98,37.17,27.36,20.61,36.98,34.15,30.33,24.24
