86,87.5,87.5,86,86,87.5,89.2,89.2,89.2,89.2,89.2,89.2,90.4,90.4,90.4,92.2,92.2,92.2,93.3,93.3,93.3,93.3,92.2,92.2,93.3,93.3,93.3,95.1,87.5,83.1,92.2,102,101,101,101,99.3,98.1,98.1,99.3,99.3,99.3,99.3,98.1,98.1,98.1,98.1,98.1,98.1,95.1,93.3,98.1,99.3,96.3,95.1,99.3,99.3,98.1,95.1,95.1,98.1,96.3,92.2,96.3,98.1,95.1,93.3,95.1,96.3,96.3,95.1,96.3,96.3,96.3,98.1,92.2,89.2,96.3,96.3,95.1,95.1,93.3,95.1,93.3,93.3,93.3,93.3,95.1,95.1,93.3,93.3,92.2,92.2,92.2,92.2,90.4,90.4,90.4,92.2,90.4,90.4,90.4,90.4,89.2,89.2,90.4,90.4,90.4,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,89.2,89.2,89.2,89.2,89.2,89.2,89.2,90.4,95.1,92.2,89.2,90.4,92.2,92.2,90.4,90.4,90.4,90.4,90.4,90.4,90.4,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,87.5,87.5,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,90.4,90.4,92.2,92.2,92.2,90.4,90.4,92.2,93.3,93.3,92.2,90.4,90.4,90.4,92.2,92.2,90.4,90.4,90.4
86,87.5,87.5,86,86,87.5,89.2,89.2,89.2,89.2,89.2,89.2,90.4,90.4,90.4,92.2,92.2,92.2,93.3,93.3,93.3,93.3,92.2,92.2,93.3,93.3,93.3,95.1,87.5,83.1,92.2,102,101,101,101,99.3,98.1,98.1,99.3,99.3,99.3,99.3,98.1,98.1,98.1,98.1,98.1,98.1,95.1,93.3,98.1,99.3,96.3,95.1,99.3,99.3,98.1,95.1,95.1,98.1,96.3,92.2,96.3,98.1,95.1,93.3,95.1,96.3,96.3,95.1,96.3,96.3,96.3,98.1,92.2,89.2,96.3,96.3,95.1,95.1,93.3,95.1,93.3,93.3,93.3,93.3,95.1,95.1,93.3,93.3,92.2,92.2,92.2,92.2,90.4,90.4,90.4,92.2,90.4,90.4,90.4,90.4,89.2,89.2,90.4,90.4,90.4,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,89.2,89.2,89.2,89.2,89.2,89.2,89.2,90.4,95.1,92.2,89.2,90.4,92.2,92.2,90.4,90.4,90.4,90.4,90.4,90.4,90.4,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,87.5,87.5,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,90.4,90.4,92.2,92.2,92.2,90.4,90.4,92.2,93.3,93.3,92.2,90.4,90.4,90.4,92.2,92.2,90.4,90.4,90.4
