24.29,24.29,24.29,24.29,21.53,21.53,21.53,21.53,18.94,18.94,18.94,18.94,16.23,16.23,16.23,16.23,16.22,16.22,16.22,16.22,18.10,18.10,18.10,18.10,31.54,31.54,31.54,31.54,40.39,40.39,40.39,40.39,44.91,44.91,44.91,44.91,39.60,39.60,39.60,39.60,37.49,37.49,37.49,37.49,38.19,38.19,38.19,38.19,32.61,32.61,32.61,32.61,31.98,31.98,31.98,31.98,30.62,30.62,30.62,30.62,30.28,30.28,30.28,30.28,29.98,29.98,29.98,29.98,32.92,32.92,32.92,32.92,34.73,34.73,34.73,34.73,36.97,36.97,36.97,36.97,34.97,34.97,34.97,34.97,33.99,33.99,33.99,33.99,32.91,32.91,32.91,32.91,25.87,25.87,25.87,25.8725.01,25.01,25.01,25.01,22.68,22.68,22.68,22.68,19.05,19.05,19.05,19.05,17.94,17.94,17.94,17.94,17.34,17.34,17.34,17.34,22.04,22.04,22.04,22.04,31.61,31.61,31.61,31.61,38.06,38.06,38.06,38.06,40.49,40.49,40.49,40.49,39.92,39.92,39.92,39.92,40.33,40.33,40.33,40.33,47.01,47.01,47.01,47.01,44.94,44.94,44.94,44.94,41.73,41.73,41.73,41.73,40.91,40.91,40.91,40.91,39.46,39.46,39.46,39.46,34.96,34.96,34.96,34.96,35.04,35.04,35.04,35.04,36.13,36.13,36.13,36.13,38.10,38.10,38.10,38.10,38.16,38.16,38.16,38.16,35.29,35.29,35.29,35.29,34.91,34.91,34.91,34.91,29.65,29.65,29.65,29.65
34.05,22.62,20.37,17.17,28.17,24.71,18.41,14.35,17.14,17.68,20.02,19.28,15.71,15.88,17.37,21.71,14.32,14.40,17.82,22.98,14.00,14.55,22.50,35.19,14.08,33.98,38.18,40.49,41.47,43.11,41.79,41.71,54.88,49.95,41.78,36.26,49.03,42.59,36.39,30.08,47.91,41.67,36.30,29.59,46.91,43.22,41.63,36.26,40.61,36.27,36.12,35.90,41.61,37.52,35.89,28.90,33.09,36.14,36.17,36.46,34.48,36.12,36.15,36.48,28.12,31.48,36.14,41.62,17.87,28.85,36.19,45.22,24.09,30.09,41.05,50.00,30.08,36.26,41.61,42.80,36.19,36.11,36.12,31.78,37.38,36.19,33.97,24.06,41.68,37.73,29.76,23.70,37.27,33.34,26.71,12.9630.67,28.74,22.93,13.48,29.61,27.19,18.16,5.68,21.22,18.80,20.07,24.08,8.72,10.43,21.97,28.59,0.42,13.84,26.83,31.34,0.01,11.14,29.94,38.31,17.03,28.59,40.47,46.26,37.47,38.62,41.58,40.69,49.64,44.94,40.14,29.89,53.38,43.97,39.69,27.80,51.36,41.98,38.85,30.15,51.87,46.72,44.16,38.03,50.79,44.68,37.81,38.92,45.27,41.92,37.89,31.06,40.94,39.43,41.25,40.84,37.12,39.92,40.44,42.79,25.89,30.33,39.22,48.49,17.14,27.15,44.14,57.95,19.42,28.32,41.74,50.51,27.77,35.93,40.62,46.30,41.55,40.65,37.16,31.85,43.59,38.43,32.23,22.51,54.17,44.59,29.68,20.52,37.52,31.45,26.26,16.51
