88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.873,89.187,89.5,89.987,90.473,90.86,91.133,91.333,91.533,91.807,92.08,92.353,92.667,92.473,91.987,91.987,92.64,93.227,93.74,94.253,94.653,94.973,95.367,95.84,96.24,96.64,97.04,97.24,97.947,98.947,99.34,99.08,98.887,98.493,97.98,97.9,97.98,97.86,97.58,97.58,97.58,97.5,97.3,97.1,97.1,96.98,96.587,96.467,96.667,96.787,96.467,96.187,96.187,96.267,95.987,95.787,95.667,95.747,95.947,95.553,95.08,95.353,95.353,95.153,95.153,95.153,95.153,94.953,94.753,94.633,94.433,94.353,94.273,93.953,94.027,94.227,93.953,93.68,93.487,93.173,92.98,92.667,92.593,92.4,92.207,92.013,91.7,91.307,91.033,90.84,90.72,90.6,90.4,90.2,90.12,90.04,89.96,89.76,89.68,89.6,89.52,89.44,89.44,89.52,89.52,89.52,89.52,89.6,89.68,89.76,89.84,89.92,90,90.08,90.16,90.16,90.16,90.16,90.08,90,89.92,89.84,89.84,90.153,90.273,90.193,90.193,90.313,90.433,90.433,90.513,90.593,90.673,90.753,90.833,90.913,90.913,90.833,90.44,90.24,90.24,90.16,89.96,89.76,89.68,89.487,89.293,89.213,89.133,89.053,88.973,88.973,88.973,88.973,88.973,88.973,88.973,88.973,88.973,89.053,89.247,89.56,89.76,89.96,90.04,90.12,90.32,90.593,90.867,91.067,91.147,91.227,91.307,91.507,91.627,91.627,91.507,91.387,91.387,91.387,91.387,91.387,91.387,91.387,91.387
86,87.5,87.5,86,86,87.5,89.2,89.2,89.2,89.2,89.2,89.2,90.4,90.4,90.4,92.2,92.2,92.2,93.3,93.3,93.3,93.3,92.2,92.2,93.3,93.3,93.3,95.1,87.5,83.1,92.2,102,101,101,101,99.3,98.1,98.1,99.3,99.3,99.3,99.3,98.1,98.1,98.1,98.1,98.1,98.1,95.1,93.3,98.1,99.3,96.3,95.1,99.3,99.3,98.1,95.1,95.1,98.1,96.3,92.2,96.3,98.1,95.1,93.3,95.1,96.3,96.3,95.1,96.3,96.3,96.3,98.1,92.2,89.2,96.3,96.3,95.1,95.1,93.3,95.1,93.3,93.3,93.3,93.3,95.1,95.1,93.3,93.3,92.2,92.2,92.2,92.2,90.4,90.4,90.4,92.2,90.4,90.4,90.4,90.4,89.2,89.2,90.4,90.4,90.4,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,89.2,89.2,89.2,89.2,89.2,89.2,89.2,90.4,95.1,92.2,89.2,90.4,92.2,92.2,90.4,90.4,90.4,90.4,90.4,90.4,90.4,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,87.5,87.5,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,90.4,90.4,92.2,92.2,92.2,90.4,90.4,92.2,93.3,93.3,92.2,90.4,90.4,90.4,92.2,92.2,90.4,90.4,90.4
